5.30E+11,47.6812294,-122.3950644,47.6812294,-122.3950644
5.30E+11,47.6887931,-122.4026705,47.6887931,-122.4026705
5.30E+11,47.6773676,-122.3902634,47.6773676,-122.3902634
5.30E+11,47.6730961,-122.390257,47.6730961,-122.390257
5.30E+11,47.6662846,-122.3966514,47.6662846,-122.3966514
5.30E+11,47.6696757,-122.4001922,47.6696757,-122.4001922
5.30E+11,47.6730454,-122.3956487,47.6730454,-122.3956487
5.30E+11,47.6815466,-122.4064312,47.6815466,-122.4064312
5.30E+11,47.6774889,-122.397586,47.6774889,-122.397586
5.30E+11,47.6777674,-122.3713523,47.6777674,-122.3713523
5.30E+11,47.6741774,-122.369794,47.6741774,-122.369794
5.30E+11,47.6741751,-122.3778037,47.6741751,-122.3778037
5.30E+11,47.674762,-122.3850881,47.674762,-122.3850881
5.30E+11,47.6779561,-122.3815156,47.6779561,-122.3815156
5.30E+11,47.6741647,-122.3617733,47.6741647,-122.3617733
5.30E+11,47.6777748,-122.3617009,47.6777748,-122.3617009
5.30E+11,47.6704775,-122.3617627,47.6704775,-122.3617627
5.30E+11,47.6778488,-122.3516058,47.6778488,-122.3516058
5.30E+11,47.6740749,-122.3520619,47.6740749,-122.3520619
5.30E+11,47.6686178,-122.3523824,47.6686178,-122.3523824
5.30E+11,47.6771206,-122.3197627,47.6771206,-122.3197627
5.30E+11,47.681264,-122.323845,47.681264,-122.323845
5.30E+11,47.6740951,-122.3284474,47.6740951,-122.3284474
5.30E+11,47.6773394,-122.3261239,47.6773394,-122.3261239
5.30E+11,47.6793215,-122.293236,47.6793215,-122.293236
5.30E+11,47.6795181,-122.2983733,47.6795181,-122.2983733
5.30E+11,47.6796707,-122.2855956,47.6796707,-122.2855956
5.30E+11,47.6790474,-122.2777666,47.6790474,-122.2777666
5.30E+11,47.681718,-122.252368,47.681718,-122.252368
5.30E+11,47.6792461,-122.2717383,47.6792461,-122.2717383
5.30E+11,47.6724257,-122.2610321,47.6724257,-122.2610321
5.30E+11,47.667844,-122.2587932,47.667844,-122.2587932
5.30E+11,47.6590379,-122.2757947,47.6590379,-122.2757947
5.30E+11,47.6643886,-122.2787377,47.6643886,-122.2787377
5.30E+11,47.6591502,-122.2856328,47.6591502,-122.2856328
5.30E+11,47.6516448,-122.2800457,47.6516448,-122.2800457
5.30E+11,47.6727578,-122.2731724,47.6727578,-122.2731724
5.30E+11,47.6708004,-122.2821387,47.6708004,-122.2821387
5.30E+11,47.6646956,-122.2902948,47.6646956,-122.2902948
5.30E+11,47.6710683,-122.2877236,47.6710683,-122.2877236
5.30E+11,47.6721739,-122.2932774,47.6721739,-122.2932774
5.30E+11,47.6645729,-122.2978689,47.6645729,-122.2978689
5.30E+11,47.6721066,-122.2984779,47.6721066,-122.2984779
5.30E+11,47.6719615,-122.3036139,47.6719615,-122.3036139
5.30E+11,47.6649254,-122.3051533,47.6649254,-122.3051533
5.30E+11,47.6645917,-122.3023389,47.6645917,-122.3023389
5.30E+11,47.6721663,-122.3092048,47.6721663,-122.3092048
5.30E+11,47.6721681,-122.314634,47.6721681,-122.314634
5.30E+11,47.6667007,-122.3091995,47.6667007,-122.3091995
5.30E+11,47.6667282,-122.3146529,47.6667282,-122.3146529
5.30E+11,47.6685438,-122.319523,47.6685438,-122.319523
5.30E+11,47.6686067,-122.3250516,47.6686067,-122.3250516
5.30E+11,47.683092,-122.3378674,47.683092,-122.3378674
5.30E+11,47.6700086,-122.332259,47.6700086,-122.332259
5.30E+11,47.6663665,-122.3326052,47.6663665,-122.3326052
5.30E+11,47.6701208,-122.3698375,47.6701208,-122.3698375
5.30E+11,47.6632881,-122.3713819,47.6632881,-122.3713819
5.30E+11,47.670255,-122.37762,47.670255,-122.37762
5.30E+11,47.6654796,-122.3828943,47.6654796,-122.3828943
5.30E+11,47.6658749,-122.3594913,47.6658749,-122.3594913
5.30E+11,47.6596645,-122.3581925,47.6596645,-122.3581925
5.30E+11,47.6557185,-122.3612071,47.6557185,-122.3612071
5.30E+11,47.6640496,-122.3638421,47.6640496,-122.3638421
5.30E+11,47.6635854,-122.3513594,47.6635854,-122.3513594
5.30E+11,47.652011,-122.3495899,47.652011,-122.3495899
5.30E+11,47.6536225,-122.352573,47.6536225,-122.352573
5.30E+11,47.6578067,-122.3527238,47.6578067,-122.3527238
5.30E+11,47.6605204,-122.3505267,47.6605204,-122.3505267
5.30E+11,47.6627109,-122.3408242,47.6627109,-122.3408242
5.30E+11,47.6579095,-122.3416325,47.6579095,-122.3416325
5.30E+11,47.6605528,-122.3441072,47.6605528,-122.3441072
5.30E+11,47.6626673,-122.3323151,47.6626673,-122.3323151
5.30E+11,47.6579054,-122.3321505,47.6579054,-122.3321505
5.30E+11,47.6538364,-122.3322878,47.6538364,-122.3322878
5.30E+11,47.659303,-122.3209742,47.659303,-122.3209742
5.30E+11,47.6567013,-122.3203201,47.6567013,-122.3203201
5.30E+11,47.6567017,-122.3251205,47.6567017,-122.3251205
5.30E+11,47.6621062,-122.3252398,47.6621062,-122.3252398
5.30E+11,47.6625974,-122.3194607,47.6625974,-122.3194607
5.30E+11,47.66306,-122.3086776,47.66306,-122.3086776
5.30E+11,47.6630891,-122.3141376,47.6630891,-122.3141376
5.30E+11,47.6598051,-122.3148582,47.6598051,-122.3148582
5.30E+11,47.6575928,-122.3149186,47.6575928,-122.3149186
5.30E+11,47.6560948,-122.3150729,47.6560948,-122.3150729
5.30E+11,47.6517819,-122.3128109,47.6517819,-122.3128109
5.30E+11,47.6545393,-122.2987336,47.6545393,-122.2987336
5.30E+11,47.6538068,-122.3384425,47.6538068,-122.3384425
5.30E+11,47.6468862,-122.3369386,47.6468862,-122.3369386
5.30E+11,47.6502651,-122.3424926,47.6502651,-122.3424926
5.30E+11,47.6546505,-122.3439559,47.6546505,-122.3439559
5.30E+11,47.6497851,-122.4068413,47.6497851,-122.4068413
5.30E+11,47.6478278,-122.4172292,47.6478278,-122.4172292
5.30E+11,47.6359129,-122.4056136,47.6359129,-122.4056136
5.30E+11,47.6425888,-122.4050362,47.6425888,-122.4050362
5.30E+11,47.6362536,-122.3946955,47.6362536,-122.3946955
5.30E+11,47.663336,-122.4201375,47.663336,-122.4201375
5.30E+11,47.6482793,-122.3941116,47.6482793,-122.3941116
5.30E+11,47.6428035,-122.3971918,47.6428035,-122.3971918
5.30E+11,47.6504401,-122.4002518,47.6504401,-122.4002518
5.30E+11,47.6622024,-122.3991989,47.6622024,-122.3991989
5.30E+11,47.6567621,-122.3995247,47.6567621,-122.3995247
5.30E+11,47.6509327,-122.3850422,47.6509327,-122.3850422
5.30E+11,47.6510078,-122.3920953,47.6510078,-122.3920953
5.30E+11,47.6553579,-122.3912139,47.6553579,-122.3912139
5.30E+11,47.6567416,-122.3840158,47.6567416,-122.3840158
5.30E+11,47.6456803,-122.3864904,47.6456803,-122.3864904
5.30E+11,47.6375097,-122.3754167,47.6375097,-122.3754167
5.30E+11,47.6295765,-122.3801593,47.6295765,-122.3801593
5.30E+11,47.6539157,-122.3693458,47.6539157,-122.3693458
5.30E+11,47.6490452,-122.371477,47.6490452,-122.371477
5.30E+11,47.6485707,-122.3642603,47.6485707,-122.3642603
5.30E+11,47.6433049,-122.3711193,47.6433049,-122.3711193
5.30E+11,47.643026,-122.3645147,47.643026,-122.3645147
5.30E+11,47.6411872,-122.3434119,47.6411872,-122.3434119
5.30E+11,47.6438245,-122.3512017,47.6438245,-122.3512017
5.30E+11,47.643264,-122.3577261,47.643264,-122.3577261
5.30E+11,47.6490017,-122.3568402,47.6490017,-122.3568402
5.30E+11,47.6482498,-122.3201878,47.6482498,-122.3201878
5.30E+11,47.6442656,-122.3156489,47.6442656,-122.3156489
5.30E+11,47.6472852,-122.3252065,47.6472852,-122.3252065
5.30E+11,47.6414891,-122.3287539,47.6414891,-122.3287539
5.30E+11,47.6404204,-122.2954056,47.6404204,-122.2954056
5.30E+11,47.6420415,-122.3060216,47.6420415,-122.3060216
5.30E+11,47.6358768,-122.3090446,47.6358768,-122.3090446
5.30E+11,47.640542,-122.276666,47.640542,-122.276666
5.30E+11,47.6308773,-122.277006,47.6308773,-122.277006
5.30E+11,47.6390652,-122.2823976,47.6390652,-122.2823976
5.30E+11,47.6340212,-122.2894637,47.6340212,-122.2894637
5.30E+11,47.6280777,-122.2995576,47.6280777,-122.2995576
5.30E+11,47.6287858,-122.3105864,47.6287858,-122.3105864
5.30E+11,47.6287604,-122.3054864,47.6287604,-122.3054864
5.30E+11,47.6338762,-122.3168748,47.6338762,-122.3168748
5.30E+11,47.6273114,-122.3226269,47.6273114,-122.3226269
5.30E+11,47.6262358,-122.3165726,47.6262358,-122.3165726
5.30E+11,47.6296259,-122.3310053,47.6296259,-122.3310053
5.30E+11,47.637436,-122.3259311,47.637436,-122.3259311
5.30E+11,47.632436,-122.3407805,47.632436,-122.3407805
5.30E+11,47.627298,-122.3455544,47.627298,-122.3455544
5.30E+11,47.6314598,-122.3478682,47.6314598,-122.3478682
5.30E+11,47.635991,-122.3471097,47.635991,-122.3471097
5.30E+11,47.636129,-122.3531807,47.636129,-122.3531807
5.30E+11,47.6359557,-122.3589679,47.6359557,-122.3589679
5.30E+11,47.6371731,-122.3649756,47.6371731,-122.3649756
5.30E+11,47.6330831,-122.3667342,47.6330831,-122.3667342
5.30E+11,47.6296827,-122.3656981,47.6296827,-122.3656981
5.30E+11,47.6375406,-122.3704125,47.6375406,-122.3704125
5.30E+11,47.6300416,-122.3536953,47.6300416,-122.3536953
5.30E+11,47.6257166,-122.362503,47.6257166,-122.362503
5.30E+11,47.6264096,-122.3533961,47.6264096,-122.3533961
5.30E+11,47.6309486,-122.3592067,47.6309486,-122.3592067
5.30E+11,47.6257448,-122.3585723,47.6257448,-122.3585723
5.30E+11,47.6281942,-122.360024,47.6281942,-122.360024
5.30E+11,47.6237191,-122.3641405,47.6237191,-122.3641405
5.30E+11,47.6217267,-122.3536092,47.6217267,-122.3536092
5.30E+11,47.6199448,-122.3426187,47.6199448,-122.3426187
5.30E+11,47.6171143,-122.3440082,47.6171143,-122.3440082
5.30E+11,47.6175932,-122.3479382,47.6175932,-122.3479382
5.30E+11,47.6223366,-122.3310832,47.6223366,-122.3310832
5.30E+11,47.6174108,-122.33207,47.6174108,-122.33207
5.30E+11,47.6198747,-122.3363629,47.6198747,-122.3363629
5.30E+11,47.6241284,-122.3248227,47.6241284,-122.3248227
5.30E+11,47.6230723,-122.3219926,47.6230723,-122.3219926
5.30E+11,47.6226017,-122.3274301,47.6226017,-122.3274301
5.30E+11,47.6219999,-122.3248507,47.6219999,-122.3248507
5.30E+11,47.6092242,-122.2878531,47.6092242,-122.2878531
5.30E+11,47.6138177,-122.2888922,47.6138177,-122.2888922
5.30E+11,47.6198638,-122.2882574,47.6198638,-122.2882574
5.30E+11,47.6138599,-122.3041034,47.6138599,-122.3041034
5.30E+11,47.6139173,-122.3070204,47.6139173,-122.3070204
5.30E+11,47.6122335,-122.3108305,47.6122335,-122.3108305
5.30E+11,47.6152743,-122.3108091,47.6152743,-122.3108091
5.30E+11,47.6175658,-122.3091699,47.6175658,-122.3091699
5.30E+11,47.6168177,-122.3503946,47.6168177,-122.3503946
5.30E+11,47.6143141,-122.3461221,47.6143141,-122.3461221
5.30E+11,47.6150718,-122.3555298,47.6150718,-122.3555298
5.30E+11,47.6148583,-122.3510092,47.6148583,-122.3510092
5.30E+11,47.6159696,-122.3528887,47.6159696,-122.3528887
5.30E+11,47.6117658,-122.342567,47.6117658,-122.342567
5.30E+11,47.6123467,-122.3474345,47.6123467,-122.3474345
5.30E+11,47.6059872,-122.3413383,47.6059872,-122.3413383
5.30E+11,47.6068331,-122.3343003,47.6068331,-122.3343003
5.30E+11,47.6088866,-122.3410144,47.6088866,-122.3410144
5.30E+11,47.6107926,-122.3331203,47.6107926,-122.3331203
5.30E+11,47.6082713,-122.3289533,47.6082713,-122.3289533
5.30E+11,47.6107904,-122.329957,47.6107904,-122.329957
5.30E+11,47.6098172,-122.326348,47.6098172,-122.326348
5.30E+11,47.61354,-122.32943,47.61354,-122.32943
5.30E+11,47.6148781,-122.3230046,47.6148781,-122.3230046
5.30E+11,47.6111881,-122.323046,47.6111881,-122.323046
5.30E+11,47.614993,-122.3270842,47.614993,-122.3270842
5.30E+11,47.6062404,-122.3271696,47.6062404,-122.3271696
5.30E+11,47.6055989,-122.3222483,47.6055989,-122.3222483
5.30E+11,47.6032597,-122.3255061,47.6032597,-122.3255061
5.30E+11,47.6089885,-122.3147583,47.6089885,-122.3147583
5.30E+11,47.6080479,-122.3186989,47.6080479,-122.3186989
5.30E+11,47.6032139,-122.3165361,47.6032139,-122.3165361
5.30E+11,47.6082095,-122.307903,47.6082095,-122.307903
5.30E+11,47.6040426,-122.3047415,47.6040426,-122.3047415
5.30E+11,47.6038073,-122.3098427,47.6038073,-122.3098427
5.30E+11,47.6109878,-122.297714,47.6109878,-122.297714
5.30E+11,47.6066618,-122.29761,47.6066618,-122.29761
5.30E+11,47.6029535,-122.2975487,47.6029535,-122.2975487
5.30E+11,47.6010391,-122.2850405,47.6010391,-122.2850405
5.30E+11,47.5950361,-122.2945953,47.5950361,-122.2945953
5.30E+11,47.5998402,-122.2973998,47.5998402,-122.2973998
5.30E+11,47.5950432,-122.2999729,47.5950432,-122.2999729
5.30E+11,47.5973988,-122.3042718,47.5973988,-122.3042718
5.30E+11,47.5987438,-122.3117724,47.5987438,-122.3117724
5.30E+11,47.5987488,-122.3203405,47.5987488,-122.3203405
5.30E+11,47.5975099,-122.3257202,47.5975099,-122.3257202
5.30E+11,47.600346,-122.3259533,47.600346,-122.3259533
5.30E+11,47.6004854,-122.3373538,47.6004854,-122.3373538
5.30E+11,47.5906617,-122.3214307,47.5906617,-122.3214307
5.30E+11,47.5892703,-122.335903,47.5892703,-122.335903
5.30E+11,47.5693884,-122.3303561,47.5693884,-122.3303561
5.30E+11,47.587977,-122.3154715,47.587977,-122.3154715
5.30E+11,47.5914129,-122.3077509,47.5914129,-122.3077509
5.30E+11,47.5833906,-122.307297,47.5833906,-122.307297
5.30E+11,47.584191,-122.3145875,47.584191,-122.3145875
5.30E+11,47.5903418,-122.3132744,47.5903418,-122.3132744
5.30E+11,47.586571,-122.2870743,47.586571,-122.2870743
5.30E+11,47.5867869,-122.2980521,47.5867869,-122.2980521
5.30E+11,47.5783426,-122.2831943,47.5783426,-122.2831943
5.30E+11,47.5773385,-122.2945168,47.5773385,-122.2945168
5.30E+11,47.584966,-122.3809135,47.584966,-122.3809135
5.30E+11,47.583292,-122.3863678,47.583292,-122.3863678
5.30E+11,47.5837367,-122.3938578,47.5837367,-122.3938578
5.30E+11,47.5878761,-122.388848,47.5878761,-122.388848
5.30E+11,47.5923106,-122.3884249,47.5923106,-122.3884249
5.30E+11,47.5766386,-122.4058724,47.5766386,-122.4058724
5.30E+11,47.5756654,-122.4114645,47.5756654,-122.4114645
5.30E+11,47.5750478,-122.4140305,47.5750478,-122.4140305
5.30E+11,47.5662883,-122.4042989,47.5662883,-122.4042989
5.30E+11,47.5768493,-122.3922737,47.5768493,-122.3922737
5.30E+11,47.5681132,-122.3925907,47.5681132,-122.3925907
5.30E+11,47.5621065,-122.3951133,47.5621065,-122.3951133
5.30E+11,47.5688009,-122.3987712,47.5688009,-122.3987712
5.30E+11,47.5770875,-122.3990206,47.5770875,-122.3990206
5.30E+11,47.5786725,-122.3837389,47.5786725,-122.3837389
5.30E+11,47.5741388,-122.3801256,47.5741388,-122.3801256
5.30E+11,47.5677573,-122.3796756,47.5677573,-122.3796756
5.30E+11,47.5659583,-122.3853643,47.5659583,-122.3853643
5.30E+11,47.5724551,-122.3868232,47.5724551,-122.3868232
5.30E+11,47.5710191,-122.3744458,47.5710191,-122.3744458
5.30E+11,47.5643915,-122.3588584,47.5643915,-122.3588584
5.30E+11,47.5597286,-122.3710601,47.5597286,-122.3710601
5.30E+11,47.5819888,-122.3565802,47.5819888,-122.3565802
5.30E+11,47.571289,-122.3020865,47.571289,-122.3020865
5.30E+11,47.5675485,-122.3100174,47.5675485,-122.3100174
5.30E+11,47.5647176,-122.2987257,47.5647176,-122.2987257
5.30E+11,47.5760313,-122.313901,47.5760313,-122.313901
5.30E+11,47.5784382,-122.3111039,47.5784382,-122.3111039
5.30E+11,47.5782299,-122.3058147,47.5782299,-122.3058147
5.30E+11,47.5734885,-122.3079476,47.5734885,-122.3079476
5.30E+11,47.5670775,-122.2701234,47.5670775,-122.2701234
5.30E+11,47.5622552,-122.2786693,47.5622552,-122.2786693
5.30E+11,47.5645946,-122.293281,47.5645946,-122.293281
5.30E+11,47.5681454,-122.2919908,47.5681454,-122.2919908
5.30E+11,47.5688386,-122.2854078,47.5688386,-122.2854078
5.30E+11,47.555977,-122.2657498,47.555977,-122.2657498
5.30E+11,47.5544103,-122.2543123,47.5544103,-122.2543123
5.30E+11,47.54938,-122.2725299,47.54938,-122.2725299
5.30E+11,47.5556598,-122.2725172,47.5556598,-122.2725172
5.30E+11,47.556909,-122.2781305,47.556909,-122.2781305
5.30E+11,47.5499028,-122.2782953,47.5499028,-122.2782953
5.30E+11,47.5494747,-122.2837907,47.5494747,-122.2837907
5.30E+11,47.5569452,-122.2886124,47.5569452,-122.2886124
5.30E+11,47.5568269,-122.2833939,47.5568269,-122.2833939
5.30E+11,47.5572451,-122.2948095,47.5572451,-122.2948095
5.30E+11,47.5542676,-122.2975185,47.5542676,-122.2975185
5.30E+11,47.5483941,-122.2940932,47.5483941,-122.2940932
5.30E+11,47.550852,-122.3116877,47.550852,-122.3116877
5.30E+11,47.5578286,-122.3087045,47.5578286,-122.3087045
5.30E+11,47.5504735,-122.3037593,47.5504735,-122.3037593
5.30E+11,47.5570049,-122.3149338,47.5570049,-122.3149338
5.30E+11,47.5601821,-122.3788541,47.5601821,-122.3788541
5.30E+11,47.5542634,-122.3810871,47.5542634,-122.3810871
5.30E+11,47.5548954,-122.3917632,47.5548954,-122.3917632
5.30E+11,47.5592554,-122.3841464,47.5592554,-122.3841464
5.30E+11,47.5597941,-122.3903608,47.5597941,-122.3903608
5.30E+11,47.5457634,-122.3791096,47.5457634,-122.3791096
5.30E+11,47.549363,-122.3844358,47.549363,-122.3844358
5.30E+11,47.5430741,-122.3855807,47.5430741,-122.3855807
5.30E+11,47.5433159,-122.3918603,47.5433159,-122.3918603
5.30E+11,47.5551791,-122.4004398,47.5551791,-122.4004398
5.30E+11,47.5494327,-122.389791,47.5494327,-122.389791
5.30E+11,47.5460458,-122.3654191,47.5460458,-122.3654191
5.30E+11,47.5364362,-122.3678239,47.5364362,-122.3678239
5.30E+11,47.5508946,-122.3729596,47.5508946,-122.3729596
5.30E+11,47.5462214,-122.3715878,47.5462214,-122.3715878
5.30E+11,47.5427271,-122.3742028,47.5427271,-122.3742028
5.30E+11,47.551927,-122.349418,47.551927,-122.349418
5.30E+11,47.5430222,-122.3583544,47.5430222,-122.3583544
5.30E+11,47.5538093,-122.3599712,47.5538093,-122.3599712
5.30E+11,47.5348617,-122.3057936,47.5348617,-122.3057936
5.30E+11,47.5493212,-122.3279703,47.5493212,-122.3279703
5.30E+11,47.541066,-122.2889872,47.541066,-122.2889872
5.30E+11,47.542112,-122.2859196,47.542112,-122.2859196
5.30E+11,47.534351,-122.2847822,47.534351,-122.2847822
5.30E+11,47.5387954,-122.299915,47.5387954,-122.299915
5.30E+11,47.5421524,-122.295112,47.5421524,-122.295112
5.30E+11,47.543687,-122.3005478,47.543687,-122.3005478
5.30E+11,47.5407917,-122.273204,47.5407917,-122.273204
5.30E+11,47.5385197,-122.2776039,47.5385197,-122.2776039
5.30E+11,47.5339087,-122.2756194,47.5339087,-122.2756194
5.30E+11,47.5436814,-122.2802139,47.5436814,-122.2802139
5.30E+11,47.5379284,-122.2633605,47.5379284,-122.2633605
5.30E+11,47.543667,-122.2704383,47.543667,-122.2704383
5.30E+11,47.5342317,-122.2713344,47.5342317,-122.2713344
5.30E+11,47.5364288,-122.2686791,47.5364288,-122.2686791
5.30E+11,47.5255014,-122.3285675,47.5255014,-122.3285675
5.30E+11,47.5344657,-122.3269219,47.5344657,-122.3269219
5.30E+11,47.5245893,-122.3166675,47.5245893,-122.3166675
5.30E+11,47.5290765,-122.340242,47.5290765,-122.340242
5.30E+11,47.5189648,-122.3487146,47.5189648,-122.3487146
5.30E+11,47.5227709,-122.3505825,47.5227709,-122.3505825
5.30E+11,47.5276599,-122.3512052,47.5276599,-122.3512052
5.30E+11,47.5311992,-122.3498358,47.5311992,-122.3498358
5.30E+11,47.530987,-122.3644917,47.530987,-122.3644917
5.30E+11,47.5264803,-122.365193,47.5264803,-122.365193
5.30E+11,47.5311252,-122.3579099,47.5311252,-122.3579099
5.30E+11,47.5229876,-122.3640494,47.5229876,-122.3640494
